Dependency=AHS Region	Dependency=Clothes Washer Presence	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=Usage Level	Option=Electric, 100% Usage	Option=Electric, 120% Usage	Option=Electric, 80% Usage	Option=Gas, 100% Usage	Option=Gas, 120% Usage	Option=Gas, 80% Usage	Option=None	Option=Propane, 100% Usage	Option=Propane, 120% Usage	Option=Propane, 80% Usage	sample_count	sample_weight	resstock_probability
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	374.964142	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	1323.411621	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.750000	5780.009277	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	17.000000	13556.458008	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	109.863861	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	26.500000	21503.015625	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	912.670105	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	80.182571	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	666.733154	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.000000	3835.220459	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Detached	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	1527.024536	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Detached	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Detached	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	8.000000	6773.599609	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Detached	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Detached	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	203.495850	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Detached	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	191.483368	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Mobile Home	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.500000	2392.428955	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Mobile Home	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Mobile Home	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Mobile Home	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Mobile Home	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Mobile Home	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 2 - 4 Units	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	8.000000	7823.661621	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 2 - 4 Units	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 2 - 4 Units	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	509.000854	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 2 - 4 Units	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 2 - 4 Units	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 2 - 4 Units	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 5+ Units	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	48.250000	46255.433594	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 5+ Units	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 5+ Units	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.500000	2544.594727	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 5+ Units	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	250.738785	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 5+ Units	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	258.525909	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Multi-Family with 5+ Units	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Attached	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	2742.976562	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Attached	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Attached	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1005.926880	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Attached	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Attached	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	230.865417	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Attached	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	329.678741	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Detached	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	9.250000	9267.052734	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Detached	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Detached	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	2931.704102	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Detached	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1063.672729	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Detached	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	None	Single-Family Detached	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	250.738785	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Mobile Home	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	1353.936768	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Mobile Home	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Mobile Home	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	837.707397	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Mobile Home	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	1394.601196	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Mobile Home	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Mobile Home	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 2 - 4 Units	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	12.750000	18787.839844	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 2 - 4 Units	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 2 - 4 Units	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	18.750000	29710.556641	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 2 - 4 Units	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1898.352173	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 2 - 4 Units	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 2 - 4 Units	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 5+ Units	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	72.250000	114104.125000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 5+ Units	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	418.565369	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 5+ Units	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	71.250000	114190.453125	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 5+ Units	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.250000	5354.932129	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 5+ Units	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	3795.114990	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Multi-Family with 5+ Units	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.500000	2743.006836	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Attached	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.000000	9829.891602	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Attached	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Attached	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	8.500000	14326.703125	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Attached	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	1378.385986	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Attached	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Attached	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Detached	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.250000	11278.950195	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Detached	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	475.355316	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Detached	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	8.500000	14266.125977	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Detached	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	3193.997070	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Detached	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	404.015564	0.000000
CBSA Los Angeles-Long Beach-Anaheim, CA	None	Single-Family Detached	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Mobile Home	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1080.905762	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Mobile Home	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Mobile Home	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Mobile Home	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Mobile Home	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Mobile Home	Propane	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Multi-Family with 2 - 4 Units	Electricity	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	10.500000	9957.140625	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Multi-Family with 2 - 4 Units	Fuel Oil	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Multi-Family with 2 - 4 Units	Natural Gas	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Multi-Family with 2 - 4 Units	None	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.250000	1260.373779	0.000000
CBSA Miami-Fort Lauderdale-West Palm Beach, FL	None	Multi-Family with 2 - 4 Units	Other Fuel	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	257.334503	0.000000
