Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating and Cooling	Option=Heating Only	Option=None	Option=Void	source_count	source_weight	sampling_probability
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2010s	0	0	0	0	1	11	5537.93	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	0	1	11	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	2010s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	1	0	16	11033	8.26208e-05
Single-Family Attached	None	Non-Ducted Heat Pump	2010s	0	0	0	0	1	16	0	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2010s	0	0	0	0	1	16	0	0
Single-Family Attached	Central AC	Non-Ducted Heating	2010s	0	0	0	1	0	11	21568.6	0.000111738
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	2010s	0	0	0	0	1	11	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	2010s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	2010s	0	0	0	0	1	16	7069.8	0
Single-Family Attached	None	Non-Ducted Heating	2010s	0	0	0	1	0	16	2615.59	5.91532e-05
Single-Family Attached	Room AC	Non-Ducted Heating	2010s	0	0	0	1	0	16	1847.96	3.71476e-05
Single-Family Attached	Central AC	None	2010s	0	0	0	1	0	11	21502.8	2.54824e-05
Single-Family Attached	Ducted Heat Pump	None	2010s	0	0	0	0	1	11	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	2010s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	2010s	0	0	0	0	1	16	1849.94	0
Single-Family Attached	None	None	2010s	0	0	0	1	0	16	9297.58	1.0443e-05
Single-Family Attached	Room AC	None	2010s	0	0	0	1	0	16	0	2.16899e-07
Single-Family Attached	Central AC	Ducted Heat Pump	<1940	0	0	0	0	1	11	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	<1940	0	0	0	1	0	11	35183.5	0.000247
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	<1940	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	<1940	0	0	0	0	1	13	0	0
Single-Family Attached	None	Ducted Heat Pump	<1940	0	0	0	0	1	13	0	0
Single-Family Attached	Room AC	Ducted Heat Pump	<1940	0	0	0	0	1	32	6992.11	0
Single-Family Attached	Central AC	Ducted Heating	<1940	0	0	0	1	0	73	213834	0.00242454
Single-Family Attached	Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	73	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	<1940	0	0	0	0	1	6	1517.78	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	13	1663.19	0
Single-Family Attached	None	Ducted Heating	<1940	0	0	0	1	0	12	63444.4	0.000628689
Single-Family Attached	Room AC	Ducted Heating	<1940	0	0	0	1	0	31	141927	0.00142221
Single-Family Attached	Central AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	17	0	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	0	1	17	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	<1940	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	1	0	68	8106.42	0.000117793
Single-Family Attached	None	Non-Ducted Heat Pump	<1940	0	0	0	0	1	68	5537.05	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	68	6099.29	0
Single-Family Attached	Central AC	Non-Ducted Heating	<1940	0	0	0	1	0	16	43871.5	0.000453063
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	16	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	<1940	0	0	0	0	1	2	1911.94	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	16	9777.73	0
Single-Family Attached	None	Non-Ducted Heating	<1940	0	0	0	1	0	13	53085.7	0.000381482
Single-Family Attached	Room AC	Non-Ducted Heating	<1940	0	0	0	1	0	45	215786	0.00233719
Single-Family Attached	Central AC	None	<1940	0	0	0	1	0	17	5697.8	9.86157e-06
Single-Family Attached	Ducted Heat Pump	None	<1940	0	0	0	0	1	17	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	<1940	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	<1940	0	0	0	0	1	68	0	0
Single-Family Attached	None	None	<1940	0	0	0	1	0	68	7982.76	6.38958e-05
Single-Family Attached	Room AC	None	<1940	0	0	0	1	0	68	890.874	1.698e-05
Single-Family Detached	Central AC	Ducted Heat Pump	1940s	0	0	0	0	1	145	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	1940s	0	0	0	1	0	62	122764	0.00208624
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	1940s	0	0	0	0	1	25	1697.42	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	1940s	0	0	0	0	1	12	0	0
Single-Family Detached	None	Ducted Heat Pump	1940s	0	0	0	0	1	11	7721.48	0
Single-Family Detached	Room AC	Ducted Heat Pump	1940s	0	0	0	0	1	444	5610.9	0
Single-Family Detached	Central AC	Ducted Heating	1940s	0	0	0	1	0	808	1.64106e+06	0.0177915
Single-Family Detached	Ducted Heat Pump	Ducted Heating	1940s	0	0	0	0	1	1544	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	1940s	0	0	0	0	1	24	14485.8	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	1940s	0	0	0	0	1	11	16839.6	0
Single-Family Detached	None	Ducted Heating	1940s	0	0	0	1	0	164	344920	0.00241375
Single-Family Detached	Room AC	Ducted Heating	1940s	0	0	0	1	0	295	565093	0.0034675
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1940s	0	0	0	0	1	16	4084.92	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	0	1	16	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1940s	0	0	0	0	1	8	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	1	0	14	23937.6	0.00055606
Single-Family Detached	None	Non-Ducted Heat Pump	1940s	0	0	0	0	1	27	7978.41	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1940s	0	0	0	0	1	16	0	0
Single-Family Detached	Central AC	Non-Ducted Heating	1940s	0	0	0	1	0	93	172191	0.00215831
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	1940s	0	0	0	0	1	158	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	1940s	0	0	0	0	1	32	5145.87	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	1940s	0	0	0	0	1	26	38891.6	0
Single-Family Detached	None	Non-Ducted Heating	1940s	0	0	0	1	0	107	180265	0.00177756
Single-Family Detached	Room AC	Non-Ducted Heating	1940s	0	0	0	1	0	304	567657	0.00515045
Single-Family Detached	Central AC	None	1940s	0	0	0	1	0	11	18650.7	6.2429e-05
Single-Family Detached	Ducted Heat Pump	None	1940s	0	0	0	0	1	11	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	1940s	0	0	0	0	1	2	0	0
Single-Family Detached	Non-Ducted Heat Pump	None	1940s	0	0	0	0	1	40	1082.93	0
Single-Family Detached	None	None	1940s	0	0	0	1	0	16	33567.2	0.000181883
Single-Family Detached	Room AC	None	1940s	0	0	0	1	0	10	15057.4	7.39215e-05
Single-Family Detached	Central AC	Ducted Heat Pump	1950s	0	0	0	0	1	145	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	1950s	0	0	0	1	0	83	680492	0.00676551
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	1950s	0	0	0	0	1	25	0	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	1950s	0	0	0	0	1	12	8085.66	0
Single-Family Detached	None	Ducted Heat Pump	1950s	0	0	0	0	1	11	52626	0
Single-Family Detached	Room AC	Ducted Heat Pump	1950s	0	0	0	0	1	444	12873	0
Single-Family Detached	Central AC	Ducted Heating	1950s	0	0	0	1	0	736	5.5641e+06	0.0439086
Single-Family Detached	Ducted Heat Pump	Ducted Heating	1950s	0	0	0	0	1	1544	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	1950s	0	0	0	0	1	15	95577.2	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	1950s	0	0	0	0	1	19	44316.6	0
Single-Family Detached	None	Ducted Heating	1950s	0	0	0	1	0	95	598701	0.00575088
Single-Family Detached	Room AC	Ducted Heating	1950s	0	0	0	1	0	144	948731	0.00874812
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1950s	0	0	0	0	1	16	26771.2	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	0	1	16	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1950s	0	0	0	0	1	8	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	1	0	22	51676.1	0.000769544
Single-Family Detached	None	Non-Ducted Heat Pump	1950s	0	0	0	0	1	27	5675.47	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1950s	0	0	0	0	1	16	0	0
Single-Family Detached	Central AC	Non-Ducted Heating	1950s	0	0	0	1	0	65	426293	0.00329107
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	1950s	0	0	0	0	1	158	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	1950s	0	0	0	0	1	32	40102.1	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	1950s	0	0	0	0	1	12	55128.4	0
Single-Family Detached	None	Non-Ducted Heating	1950s	0	0	0	1	0	39	241794	0.00266478
Single-Family Detached	Room AC	Non-Ducted Heating	1950s	0	0	0	1	0	114	821726	0.00829216
Single-Family Detached	Central AC	None	1950s	0	0	0	1	0	11	46433.5	0.000142443
Single-Family Detached	Ducted Heat Pump	None	1950s	0	0	0	0	1	11	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	1950s	0	0	0	0	1	2	0	0
Single-Family Detached	Non-Ducted Heat Pump	None	1950s	0	0	0	0	1	40	4154.62	0
Single-Family Detached	None	None	1950s	0	0	0	1	0	19	121971	0.000350861
Single-Family Detached	Room AC	None	1950s	0	0	0	1	0	16	55168.5	0.000142665
Single-Family Detached	Central AC	Ducted Heat Pump	1960s	0	0	0	0	1	312	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	1960s	0	0	0	1	0	114	770430	0.0093798
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	1960s	0	0	0	0	1	30	0	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	1960s	0	0	0	0	1	21	0	0
Single-Family Detached	None	Ducted Heat Pump	1960s	0	0	0	0	1	21	56167.8	0
Single-Family Detached	Room AC	Ducted Heat Pump	1960s	0	0	0	0	1	202	37932.6	0
Single-Family Detached	Central AC	Ducted Heating	1960s	0	0	0	1	0	712	4.66516e+06	0.0379982
Single-Family Detached	Ducted Heat Pump	Ducted Heating	1960s	0	0	0	0	1	1639	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	1960s	0	0	0	0	1	10	39912.2	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	1960s	0	0	0	0	1	16	37045.7	0
Single-Family Detached	None	Ducted Heating	1960s	0	0	0	1	0	72	418680	0.00367531
Single-Family Detached	Room AC	Ducted Heating	1960s	0	0	0	1	0	96	529672	0.00413727
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1960s	0	0	0	0	1	41	15978.5	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	0	1	41	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1960s	0	0	0	0	1	14	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	1	0	16	32140.9	0.000581233
Single-Family Detached	None	Non-Ducted Heat Pump	1960s	0	0	0	0	1	17	0	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1960s	0	0	0	0	1	23	0	0
Single-Family Detached	Central AC	Non-Ducted Heating	1960s	0	0	0	1	0	78	509044	0.00546372
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	1960s	0	0	0	0	1	175	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	1960s	0	0	0	0	1	14	17658.1	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	1960s	0	0	0	0	1	28	36719.6	0
Single-Family Detached	None	Non-Ducted Heating	1960s	0	0	0	1	0	53	259848	0.00275101
Single-Family Detached	Room AC	Non-Ducted Heating	1960s	0	0	0	1	0	94	552224	0.00584036
Single-Family Detached	Central AC	None	1960s	0	0	0	1	0	15	167624	0.000199818
Single-Family Detached	Ducted Heat Pump	None	1960s	0	0	0	0	1	35	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	1960s	0	0	0	0	1	14	0	0
Single-Family Detached	Non-Ducted Heat Pump	None	1960s	0	0	0	0	1	42	9281.71	0
Single-Family Detached	None	None	1960s	0	0	0	1	0	10	23932.3	0.000198523
Single-Family Detached	Room AC	None	1960s	0	0	0	1	0	13	52210.4	0.000118171
Single-Family Detached	Central AC	Ducted Heat Pump	1970s	0	0	0	0	1	312	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	1970s	0	0	0	1	0	198	1.39668e+06	0.0144295
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	1970s	0	0	0	0	1	30	3886.24	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	1970s	0	0	0	0	1	21	0	0
Single-Family Detached	None	Ducted Heat Pump	1970s	0	0	0	0	1	13	86295.1	0
Single-Family Detached	Room AC	Ducted Heat Pump	1970s	0	0	0	0	1	202	17140.5	0
Single-Family Detached	Central AC	Ducted Heating	1970s	0	0	0	1	0	927	5.65448e+06	0.0446395
Single-Family Detached	Ducted Heat Pump	Ducted Heating	1970s	0	0	0	0	1	1639	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	1970s	0	0	0	0	1	19	93289.7	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	1970s	0	0	0	0	1	16	36259.5	0
Single-Family Detached	None	Ducted Heating	1970s	0	0	0	1	0	99	598778	0.00457461
Single-Family Detached	Room AC	Ducted Heating	1970s	0	0	0	1	0	98	468427	0.00426682
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1970s	0	0	0	0	1	41	26478.6	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	0	1	41	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1970s	0	0	0	0	1	14	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	1	0	11	73535.2	0.000894198
Single-Family Detached	None	Non-Ducted Heat Pump	1970s	0	0	0	0	1	17	5747.52	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1970s	0	0	0	0	1	23	0	0
Single-Family Detached	Central AC	Non-Ducted Heating	1970s	0	0	0	1	0	97	585496	0.00583921
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	1970s	0	0	0	0	1	175	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	1970s	0	0	0	0	1	10	45172.7	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	1970s	0	0	0	0	1	21	87681.9	0
Single-Family Detached	None	Non-Ducted Heating	1970s	0	0	0	1	0	80	271504	0.00307269
Single-Family Detached	Room AC	Non-Ducted Heating	1970s	0	0	0	1	0	134	682253	0.00653586
Single-Family Detached	Central AC	None	1970s	0	0	0	1	0	20	186737	0.000221882
Single-Family Detached	Ducted Heat Pump	None	1970s	0	0	0	0	1	35	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	1970s	0	0	0	0	1	14	0	0
Single-Family Detached	Non-Ducted Heat Pump	None	1970s	0	0	0	0	1	42	2611.79	0
Single-Family Detached	None	None	1970s	0	0	0	1	0	24	105084	0.000211902
Single-Family Detached	Room AC	None	1970s	0	0	0	1	0	10	36753.7	0.000146334
Single-Family Detached	Central AC	Ducted Heat Pump	1980s	0	0	0	0	1	441	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	1980s	0	0	0	1	0	215	1.55266e+06	0.0148085
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	1980s	0	0	0	0	1	19	0	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	1980s	0	0	0	0	1	25	0	0
Single-Family Detached	None	Ducted Heat Pump	1980s	0	0	0	0	1	13	91115.2	0
Single-Family Detached	Room AC	Ducted Heat Pump	1980s	0	0	0	0	1	138	24102.2	0
Single-Family Detached	Central AC	Ducted Heating	1980s	0	0	0	1	0	721	4.62854e+06	0.0381351
Single-Family Detached	Ducted Heat Pump	Ducted Heating	1980s	0	0	0	0	1	1706	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	1980s	0	0	0	0	1	12	77546.9	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	1980s	0	0	0	0	1	10	36023.6	0
Single-Family Detached	None	Ducted Heating	1980s	0	0	0	1	0	72	361958	0.00283027
Single-Family Detached	Room AC	Ducted Heating	1980s	0	0	0	1	0	71	297504	0.00238042
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1980s	0	0	0	0	1	44	5418.03	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	0	1	44	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1980s	0	0	0	0	1	10	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	1	0	12	45479.9	0.000722227
Single-Family Detached	None	Non-Ducted Heat Pump	1980s	0	0	0	0	1	15	16631.1	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1980s	0	0	0	0	1	28	8892.69	0
Single-Family Detached	Central AC	Non-Ducted Heating	1980s	0	0	0	1	0	73	463129	0.00428402
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	1980s	0	0	0	0	1	132	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	1980s	0	0	0	0	1	10	27043.7	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	1980s	0	0	0	0	1	19	78401.2	0
Single-Family Detached	None	Non-Ducted Heating	1980s	0	0	0	1	0	84	299622	0.00265037
Single-Family Detached	Room AC	Non-Ducted Heating	1980s	0	0	0	1	0	71	346320	0.00352511
Single-Family Detached	Central AC	None	1980s	0	0	0	1	0	20	218915	0.000233278
Single-Family Detached	Ducted Heat Pump	None	1980s	0	0	0	0	1	41	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	1980s	0	0	0	0	1	10	0	0
Single-Family Detached	Non-Ducted Heat Pump	None	1980s	0	0	0	0	1	13	7108.63	0
Single-Family Detached	None	None	1980s	0	0	0	1	0	14	60545.6	0.000153754
Single-Family Detached	Room AC	None	1980s	0	0	0	1	0	15	27284.2	0.000138064
Single-Family Detached	Central AC	Ducted Heat Pump	1990s	0	0	0	0	1	441	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	1990s	0	0	0	1	0	226	1.67857e+06	0.0162403
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	1990s	0	0	0	0	1	19	0	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	1990s	0	0	0	0	1	25	8610.71	0
Single-Family Detached	None	Ducted Heat Pump	1990s	0	0	0	0	1	11	80724.7	0
Single-Family Detached	Room AC	Ducted Heat Pump	1990s	0	0	0	0	1	138	28040.7	0
Single-Family Detached	Central AC	Ducted Heating	1990s	0	0	0	1	0	985	6.85528e+06	0.0473198
Single-Family Detached	Ducted Heat Pump	Ducted Heating	1990s	0	0	0	0	1	1706	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	1990s	0	0	0	0	1	19	35692.3	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	1990s	0	0	0	0	1	12	5034.11	0
Single-Family Detached	None	Ducted Heating	1990s	0	0	0	1	0	72	437569	0.00332641
Single-Family Detached	Room AC	Ducted Heating	1990s	0	0	0	1	0	60	313226	0.00253797
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1990s	0	0	0	0	1	44	19800.4	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	1990s	0	0	0	0	1	44	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1990s	0	0	0	0	1	10	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1990s	0	0	0	1	0	12	23745.4	0.000482336
Single-Family Detached	None	Non-Ducted Heat Pump	1990s	0	0	0	0	1	15	0	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1990s	0	0	0	0	1	28	12130.9	0
Single-Family Detached	Central AC	Non-Ducted Heating	1990s	0	0	0	1	0	59	361548	0.00348091
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	1990s	0	0	0	0	1	132	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	1990s	0	0	0	0	1	10	27775	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	1990s	0	0	0	0	1	22	14694.1	0
Single-Family Detached	None	Non-Ducted Heating	1990s	0	0	0	1	0	46	166162	0.00237768
Single-Family Detached	Room AC	Non-Ducted Heating	1990s	0	0	0	1	0	59	299919	0.00309963
Single-Family Detached	Central AC	None	1990s	0	0	0	1	0	21	217458	0.000233388
Single-Family Detached	Ducted Heat Pump	None	1990s	0	0	0	0	1	41	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	1990s	0	0	0	0	1	10	5048.57	0
Single-Family Detached	Non-Ducted Heat Pump	None	1990s	0	0	0	0	1	13	11473.4	0
Single-Family Detached	None	None	1990s	0	0	0	1	0	12	33036.4	0.000133266
Single-Family Detached	Room AC	None	1990s	0	0	0	1	0	10	16224.6	0.000125136
Single-Family Detached	Central AC	Ducted Heat Pump	2000s	0	0	0	0	1	284	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	2000s	0	0	0	1	0	284	1.71933e+06	0.0187288
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	2000s	0	0	0	0	1	2	0	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	2000s	0	0	0	0	1	15	0	0
Single-Family Detached	None	Ducted Heat Pump	2000s	0	0	0	0	1	15	90849.8	0
Single-Family Detached	Room AC	Ducted Heat Pump	2000s	0	0	0	0	1	48	10514.4	0
Single-Family Detached	Central AC	Ducted Heating	2000s	0	0	0	1	0	1137	6.46727e+06	0.0555487
Single-Family Detached	Ducted Heat Pump	Ducted Heating	2000s	0	0	0	0	1	1137	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	2000s	0	0	0	0	1	79	42515.1	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	2000s	0	0	0	0	1	10	39717.6	0
Single-Family Detached	None	Ducted Heating	2000s	0	0	0	1	0	77	334875	0.00305222
Single-Family Detached	Room AC	Ducted Heating	2000s	0	0	0	1	0	45	180190	0.00169439
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2000s	0	0	0	0	1	41	4286.05	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	0	1	41	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	2000s	0	0	0	0	1	2	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	1	0	14	11372.7	0.000322034
Single-Family Detached	None	Non-Ducted Heat Pump	2000s	0	0	0	0	1	14	5207.66	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2000s	0	0	0	0	1	18	0	0
Single-Family Detached	Central AC	Non-Ducted Heating	2000s	0	0	0	1	0	80	430866	0.00458805
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	2000s	0	0	0	0	1	80	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	2000s	0	0	0	0	1	32	6564.41	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	2000s	0	0	0	0	1	58	29440.7	0
Single-Family Detached	None	Non-Ducted Heating	2000s	0	0	0	1	0	50	113182	0.00137331
Single-Family Detached	Room AC	Non-Ducted Heating	2000s	0	0	0	1	0	34	149475	0.00166243
Single-Family Detached	Central AC	None	2000s	0	0	0	1	0	40	282444	0.000382815
Single-Family Detached	Ducted Heat Pump	None	2000s	0	0	0	0	1	40	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	2000s	0	0	0	0	1	2	12600.6	0
Single-Family Detached	Non-Ducted Heat Pump	None	2000s	0	0	0	0	1	11	14657.8	0
Single-Family Detached	None	None	2000s	0	0	0	1	0	11	30996.9	9.20691e-05
Single-Family Detached	Room AC	None	2000s	0	0	0	1	0	18	6410.3	6.5525e-05
Single-Family Detached	Central AC	Ducted Heat Pump	2010s	0	0	0	0	1	171	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	2010s	0	0	0	1	0	171	1.06168e+06	0.00645398
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	2010s	0	0	0	0	1	2	0	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	2010s	0	0	0	0	1	45	0	0
Single-Family Detached	None	Ducted Heat Pump	2010s	0	0	0	0	1	45	40857.6	0
Single-Family Detached	Room AC	Ducted Heat Pump	2010s	0	0	0	0	1	19	9651.28	0
Single-Family Detached	Central AC	Ducted Heating	2010s	0	0	0	1	0	699	3.64662e+06	0.0175139
Single-Family Detached	Ducted Heat Pump	Ducted Heating	2010s	0	0	0	0	1	699	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	2010s	0	0	0	0	1	79	8980.8	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	2010s	0	0	0	0	1	39	9743.75	0
Single-Family Detached	None	Ducted Heating	2010s	0	0	0	1	0	37	141748	0.000670061
Single-Family Detached	Room AC	Ducted Heating	2010s	0	0	0	1	0	18	71359.8	0.000344438
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2010s	0	0	0	0	1	23	0	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	0	1	23	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	2010s	0	0	0	0	1	0	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	1	0	16	21816.9	0.000182909
Single-Family Detached	None	Non-Ducted Heat Pump	2010s	0	0	0	0	1	16	0	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2010s	0	0	0	0	1	16	0	0
